"","Código da Província","Província","Código do Mun.","Município","Sexo_Condicao","Total_Almas","Raças_Branco","Raças_Pardo","Raças_Preto","Raças_Caboclo","Estado civil_Solteiro","Estado civil_Casado","Estado civil_Viúvo","Religião_Católicos","Religião_Acatólico","Nacionalidade_Brasileira","Nacionalidade_Estrangeira","Instrução_Sabem Ler e Escrever","Instrução_Analfabetos","Instrução - população escolar de 6 a 15 anos_Frequentam Escola","Instrução - população escolar de 6 a 15 anos_Não Frequentam Escola","Instrução - população escolar de 6 a 15 anos_S./ Inf. da Frequência Escolar","Defeitos físicos_Cegos","Defeitos físicos_Surdos-Mudos","Defeitos físicos_Aleijados","Defeitos físicos_Dementes","Defeitos físicos_Alienados","Ausentes_Ausentes","Transeuntes_Transeuntes","Faixa Etária_1 mês","Faixa Etária_2 meses","Faixa Etária_3 meses","Faixa Etária_4 meses","Faixa Etária_5 meses","Faixa Etária_6 meses","Faixa Etária_7 meses","Faixa Etária_8 meses","Faixa Etária_9 meses","Faixa Etária_10 meses","Faixa Etária_11 meses","Faixa Etária_1 ano","Faixa Etária_2 anos","Faixa Etária_3 anos","Faixa Etária_4 anos","Faixa Etária_5 anos","Faixa Etária_6-10 anos","Faixa Etária_11-15 anos","Faixa Etária_16-20 anos","Faixa Etária_21-25 anos","Faixa Etária_26-30 anos","Faixa Etária_31-40 anos","Faixa Etária_41-50 anos","Faixa Etária_51-60 anos","Faixa Etária_61-70 anos","Faixa Etária_71-80 anos","Faixa Etária_81-90 anos","Faixa Etária_91-100 anos","Faixa Etária_Maiores de 100","Faixa Etária_S/inf.","Brasileiros segundo origem_Brasileiros adotivos","Brasileiros segundo origem_Estrang. Naturalizados","Brasileiros segundo origem_Amazonas","Brasileiros segundo origem_Pará","Brasileiros segundo origem_Maranhão","Brasileiros segundo origem_Piauhy","Brasileiros segundo origem_Ceará","Brasileiros segundo origem_Rio Grande do Norte","Brasileiros segundo origem_Parahyba","Brasileiros segundo origem_Pernambuco","Brasileiros segundo origem_Alagoas","Brasileiros segundo origem_Sergipe","Brasileiros segundo origem_Bahia","Brasileiros segundo origem_Espírito Santo","Brasileiros segundo origem_Rio de Janeiro","Brasileiros segundo origem_São Paulo","Brasileiros segundo origem_Paraná","Brasileiros segundo origem_Santa Catharina","Brasileiros segundo origem_Rio Grande do Sul","Brasileiros segundo origem_Minas Geraes","Brasileiros segundo origem_Goyaz","Brasileiros segundo origem_Matto Grosso","Brasileiros segundo origem_S./Inf. de Origem","Estrangeiros segundo origem_Africanos","Estrangeiros segundo origem_Alemães","Estrangeiros segundo origem_Austríacos","Estrangeiros segundo origem_Argentinos","Estrangeiros segundo origem_Belgas","Estrangeiros segundo origem_Bolivianos","Estrangeiros segundo origem_Chineses","Estrangeiros segundo origem_Dinamarqueses","Estrangeiros segundo origem_Franceses","Estrangeiros segundo origem_Gregos","Estrangeiros segundo origem_Espanhóis","Estrangeiros segundo origem_Holandeses","Estrangeiros segundo origem_Húngaros","Estrangeiros segundo origem_Ingleses","Estrangeiros segundo origem_Italianos","Estrangeiros segundo origem_Japoneses","Estrangeiros segundo origem_Mexicanos","Estrangeiros segundo origem_Norte-americanos","Estrangeiros segundo origem_Orientais","Estrangeiros segundo origem_Paraguaios","Estrangeiros segundo origem_Persas","Estrangeiros segundo origem_Peruanos","Estrangeiros segundo origem_Portugueses","Estrangeiros segundo origem_Russos","Estrangeiros segundo origem_Suissos","Estrangeiros segundo origem_Suecos","Estrangeiros segundo origem_Turcos","Estrangeiros segundo origem_Estrang. S./ Inf.","Prof. liberais_Seculares (religiosos)","Prof. liberais_Homens (relig. Regular)","Prof. liberais_Mulheres (relig. Regular)","Prof. liberais_Juizes","Prof. liberais_Advogados","Prof. liberais_Notários e escrivães","Prof. liberais_Procuradores","Prof. liberais_Oficiais de justiça","Prof. liberais_Médicos","Prof. liberais_Cirurgiões","Prof. liberais_Farmacêuticos","Prof. liberais_Parteiros","Prof. liberais_Professores e homens de letras","Prof. liberais_Empregados públicos","Prof. liberais_Artistas","Outras ocupações_Militares","Outras ocupações_Marítimos","Outras ocupações_Pescadores","Outras ocupações_Capitalistas e proprietários","Prof. Industriais e comerciais_Manufatureiros e fabricantes","Prof. Industriais e comerciais_Comerciantes, guarda-livros e caixeiros","Prof. Manuais e Mec._Costureiras","Prof. Manuais e Mec._canteiros, calcoteiros, mineiros e cavouqueiros","Prof. Manuais e Mec._em metais","Prof. Manuais e Mec._em madeiras","Prof. Manuais e Mec._em tecidos","Prof. Manuais e Mec._de edificações","Prof. Manuais e Mec._em couros e peles","Prof. Manuais e Mec._em tinturaria","Prof. Manuais e Mec._de vestuários","Prof. Manuais e Mec._de chapéus","Prof. Manuais e Mec._de calçado","Prof. Agric._Lavradores","Prof. Agric._Criadores","Outras ocupações_Criados e jornaleiros","Outras ocupações_Serviço doméstico","Sem profissão_Sem profissão","Outras ocupações_S./ Inf."
"1493",3,"Maranhão",301,"São Luis","Total Livres",3321,0,1095,2226,0,3202,98,21,3321,0,3219,102,23,3298,0,0,810,4,5,19,0,1,49,9,0,0,0,0,0,0,0,0,0,0,8,56,74,82,67,100,415,395,480,425,417,353,206,130,72,17,7,3,2,12,0,0,3,7,3141,43,4,2,10,5,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,70,31,0,0,0,1,16,45,241,3,165,1,0,71,1,77,447,0,426,814,860,0
"1494",3,"Maranhão",301,"São Luis","Total Livres",11732,5903,4320,1365,144,9759,1658,315,11673,59,10473,1259,6892,4840,1469,1026,200,39,14,63,8,8,289,184,73,80,91,100,90,99,106,104,90,94,111,266,280,281,295,341,1410,1285,1179,1119,969,1216,861,621,279,134,64,33,8,53,64,10,0,66,9720,228,87,11,23,60,14,15,52,0,27,9,0,1,2,11,0,0,73,117,10,2,0,1,0,13,1,29,0,26,0,0,24,8,0,2,19,3,9,0,1,987,1,5,1,0,0,28,5,0,23,30,11,6,8,16,2,17,1,46,1113,326,710,401,249,218,187,1632,1,54,280,547,2,131,43,0,392,20,308,976,4,561,300,3079,5
"1495",3,"Maranhão",301,"São Luis","Total Livres",3705,0,1202,2503,0,3588,79,38,3705,0,3592,113,12,3693,0,0,775,5,0,20,2,2,54,4,0,0,0,0,0,0,0,0,0,0,5,56,42,30,48,62,416,359,429,435,473,534,388,248,109,42,10,5,0,14,0,0,0,21,3495,40,9,3,5,6,2,4,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,15,0,0,0,0,0,0,258,0,289,1746,818,0
"1496",3,"Maranhão",301,"São Luis","Total Livres",12846,6002,4554,2101,189,10287,1830,729,12828,18,12459,387,5091,7755,965,1550,220,40,10,41,12,16,115,162,79,70,88,76,107,73,97,103,128,89,126,250,287,260,289,402,1628,1107,1273,1394,1175,1151,1060,745,449,234,55,21,8,22,0,0,3,48,11821,189,160,23,33,83,13,11,39,0,30,2,0,3,1,0,0,0,0,165,1,0,1,0,0,0,2,10,0,8,0,0,14,3,0,0,6,2,11,0,0,161,0,3,0,0,0,0,0,117,0,0,0,0,0,0,0,0,5,42,1,14,0,0,0,224,2,96,2735,0,0,0,39,0,0,0,2,0,0,909,1,966,2636,5016,41
"1497",3,"Maranhão",301,"São Luis","Total Livres",7026,0,2297,4729,0,6790,177,59,7026,0,6811,215,35,6991,0,0,1585,9,5,39,2,3,103,13,0,0,0,0,0,0,0,0,0,0,13,112,116,112,115,162,831,754,909,860,890,887,594,378,181,59,17,8,2,26,0,0,3,28,6636,83,13,5,15,11,2,5,5,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,70,31,0,0,0,580,16,45,241,18,165,1,0,71,1,77,705,0,715,2560,1678,0
"1498",3,"Maranhão",301,"São Luis","Total Livres",24578,11905,8874,3466,333,20046,3488,1044,24501,77,22932,1646,11983,12595,2434,2576,420,79,24,104,20,24,404,346,152,150,179,176,197,172,203,207,218,183,237,516,567,541,584,743,3038,2392,2452,2513,2144,2367,1921,1366,728,368,119,54,16,75,64,10,3,114,21541,417,247,34,56,143,27,26,91,0,57,11,0,4,3,11,0,0,73,282,11,2,1,1,0,13,3,39,0,34,0,0,38,11,0,2,25,5,20,0,1,1148,1,8,1,0,0,28,5,117,23,30,11,6,8,16,2,17,6,88,1114,340,710,401,249,442,189,1728,2736,54,280,547,41,131,43,0,394,20,308,1885,5,1527,2936,8095,46
"1499",3,"Maranhão",327,"São Luiz Gonzaga","Total",9546,1243,3229,4662,412,7532,1496,518,9546,0,9376,170,1112,8434,168,758,1206,16,3,20,1,1,141,7,36,39,30,22,21,28,27,31,26,32,22,275,351,343,345,316,1177,955,922,863,898,1190,849,418,159,74,35,16,3,43,0,0,2,14,9220,73,27,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,36,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,9,30,2,6,11,26,24,55,577,0,66,184,21,37,7,0,32,0,41,4365,19,89,615,3325,0
"1500",3,"Maranhão",327,"São Luiz Gonzaga","Total Livres",2272,0,425,1847,0,2212,44,16,2272,0,2214,58,5,2267,0,0,591,4,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,44,75,71,60,56,307,284,227,227,245,291,231,91,43,10,3,3,0,4,0,0,0,4,2198,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,27,88,14,29,0,0,9,0,17,1282,0,8,165,624,0
"1501",3,"Maranhão",327,"São Luiz Gonzaga","Total Livres",2414,621,1172,414,207,1455,717,242,2414,0,2380,34,807,1607,105,312,44,3,0,8,1,1,43,3,14,13,13,8,11,16,13,14,12,16,12,96,113,121,125,123,262,199,203,166,210,261,202,94,40,20,12,5,1,19,0,0,0,0,2277,45,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,21,2,6,11,26,10,55,0,0,39,96,7,8,7,0,23,0,24,946,14,27,6,1074,0
"1502",3,"Maranhão",327,"São Luiz Gonzaga","Total Livres",2461,0,470,1991,0,2400,44,17,2461,0,2405,56,3,2458,0,0,570,3,0,5,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,41,78,61,79,62,307,263,282,270,264,386,225,94,28,11,8,2,0,0,0,0,2,5,2389,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,1394,0,17,220,701,0
"1503",3,"Maranhão",327,"São Luiz Gonzaga","Total Livres",2399,622,1162,410,205,1465,691,243,2399,0,2377,22,297,2102,63,446,1,6,3,3,0,0,22,4,22,26,17,14,10,12,14,17,14,16,10,94,85,90,81,75,301,209,210,200,179,252,191,139,48,33,12,6,2,20,0,0,0,5,2356,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,0,448,0,0,0,0,0,0,0,0,0,0,743,5,37,224,926,0
"1504",3,"Maranhão",327,"São Luiz Gonzaga","Total Livres",4733,0,895,3838,0,4612,88,33,4733,0,4619,114,8,4725,0,0,1161,7,0,9,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,85,153,132,139,118,614,547,509,497,509,677,456,185,71,21,11,5,0,4,0,0,2,9,4587,15,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,129,0,27,88,14,29,0,0,9,0,17,2676,0,25,385,1325,0
"1505",3,"Maranhão",327,"São Luiz Gonzaga","Total Livres",4813,1243,2334,824,412,2920,1408,485,4813,0,4757,56,1104,3709,168,758,45,9,3,11,1,1,65,7,36,39,30,22,21,28,27,31,26,32,22,190,198,211,206,198,563,408,413,366,389,513,393,233,88,53,24,11,3,39,0,0,0,5,4633,58,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,9,21,2,6,11,26,24,55,448,0,39,96,7,8,7,0,23,0,24,1689,19,64,230,2000,0
"1506",3,"Maranhão",305,"São VIcente Ferrer","Total",7796,2675,3080,2033,8,6682,900,214,7794,2,7733,63,1312,6484,281,1285,527,37,12,79,8,24,145,11,28,26,22,21,20,18,5,18,25,12,14,211,286,248,292,275,1199,894,774,735,635,848,551,318,187,70,28,4,2,30,0,0,0,1,7726,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,7,12,11,7,9,3,0,0,45,619,0,14,80,63,7,1,0,39,0,49,2400,96,519,282,3527,0
"1507",3,"Maranhão",305,"São VIcente Ferrer","Total Livres",970,0,330,640,0,959,5,6,970,0,954,16,0,970,0,0,293,1,0,7,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,27,39,33,26,43,160,133,127,107,58,90,79,22,16,2,2,0,0,6,0,0,0,0,953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,27,0,4,0,0,5,0,10,728,0,32,66,91,0
"1508",3,"Maranhão",305,"São VIcente Ferrer","Total Livres",2897,1438,1114,337,8,2358,457,82,2896,1,2876,21,997,1900,193,683,3,16,8,50,4,13,94,0,13,12,12,12,10,11,1,10,12,8,5,83,127,93,141,106,544,335,226,212,222,273,171,109,93,32,11,3,1,9,0,0,0,1,2870,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,12,10,7,9,1,0,0,45,0,0,10,53,9,3,1,0,34,0,39,781,88,208,43,1532,0
"1509",3,"Maranhão",305,"São VIcente Ferrer","Total Livres",980,0,279,701,0,974,4,2,980,0,967,13,0,980,0,0,226,3,0,3,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,26,37,35,29,27,126,100,111,105,101,132,93,44,8,2,2,0,0,2,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,13,0,0,0,0,0,0,419,0,2,113,312,0
"1510",3,"Maranhão",305,"São VIcente Ferrer","Total Livres",2949,1237,1357,355,0,2391,434,124,2948,1,2936,13,315,2634,88,602,5,17,4,19,3,11,38,7,15,14,10,9,10,7,4,8,13,4,9,75,83,87,96,99,369,326,310,311,254,353,208,143,70,34,13,1,1,13,0,0,0,0,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,498,0,0,0,41,0,0,0,0,0,0,472,8,277,60,1592,0
"1511",3,"Maranhão",305,"São VIcente Ferrer","Total Livres",1950,0,609,1341,0,1933,9,8,1950,0,1921,29,0,1950,0,0,519,4,0,10,1,0,13,4,0,0,0,0,0,0,0,0,0,0,0,53,76,68,55,70,286,233,238,212,159,222,172,66,24,4,4,0,0,8,0,0,0,0,1920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,121,0,4,27,13,4,0,0,5,0,10,1147,0,34,179,403,0
"1512",3,"Maranhão",305,"São VIcente Ferrer","Total Livres",5846,2675,2471,692,8,4749,891,206,5844,2,5812,34,1312,4534,281,1285,8,33,12,69,7,24,132,7,28,26,22,21,20,18,5,18,25,12,14,158,210,180,237,205,913,661,536,523,476,626,379,252,163,66,24,4,2,22,0,0,0,1,5806,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,7,12,10,7,9,1,0,0,45,498,0,10,53,50,3,1,0,34,0,39,1253,96,485,103,3124,0
"1513",3,"Maranhão",309,"Tury-Assu","Total",6787,1732,3721,1268,66,5241,1459,87,6787,0,6763,24,2098,4689,228,1374,455,12,2,30,0,1,12,23,31,15,12,8,9,14,10,14,11,16,12,67,73,68,61,108,1297,760,709,846,928,637,570,279,142,44,23,12,11,0,0,0,0,60,6520,13,33,1,35,45,13,0,2,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,5,0,10,46,65,41,0,21,98,0,8,22,0,20,0,0,10,0,11,3081,0,0,1068,2275,0
"1514",3,"Maranhão",309,"Tury-Assu","Total Livres",685,0,255,430,0,626,52,7,685,0,679,6,0,685,0,0,232,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,7,6,9,156,76,74,80,79,74,56,20,14,3,3,3,1,0,0,0,0,4,651,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,85,200,0
"1515",3,"Maranhão",309,"Tury-Assu","Total Livres",2760,822,1752,152,34,2036,688,36,2760,0,2755,5,1101,1659,126,740,0,9,1,13,0,0,5,15,17,10,5,4,6,5,2,5,5,10,5,35,28,29,23,48,557,309,278,396,387,159,250,123,36,16,4,3,5,0,0,0,0,30,2645,4,6,1,11,8,11,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,5,0,10,46,65,41,0,21,0,0,8,22,0,20,0,0,10,0,11,1261,0,0,335,900,0
"1516",3,"Maranhão",309,"Tury-Assu","Total Livres",795,0,243,552,0,764,26,5,795,0,782,13,0,795,0,0,223,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,11,7,13,18,137,86,64,72,131,109,94,20,8,5,4,1,2,0,0,0,0,7,745,4,18,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,500,0,0,95,175,0
"1517",3,"Maranhão",309,"Tury-Assu","Total Livres",2547,910,1471,134,32,1815,693,39,2547,0,2547,0,997,1550,102,634,0,3,1,5,0,1,6,8,14,5,7,4,3,9,8,9,6,6,7,3,26,25,19,33,447,289,293,298,331,295,170,116,84,20,12,5,3,0,0,0,0,19,2479,5,6,0,10,24,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,920,0,0,553,1000,0
"1518",3,"Maranhão",309,"Tury-Assu","Total Livres",1480,0,498,982,0,1390,78,12,1480,0,1461,19,0,1480,0,0,455,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,19,14,19,27,293,162,138,152,210,183,150,40,22,8,7,4,3,0,0,0,0,11,1396,4,21,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,900,0,0,180,375,0
"1519",3,"Maranhão",309,"Tury-Assu","Total Livres",5307,1732,3223,286,66,3851,1381,75,5307,0,5302,5,2098,3209,228,1374,0,12,2,18,0,1,11,23,31,15,12,8,9,14,10,14,11,16,12,38,54,54,42,81,1004,598,571,694,718,454,420,239,120,36,16,8,8,0,0,0,0,49,5124,9,12,1,21,32,13,0,2,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,5,0,10,46,65,41,0,21,73,0,8,22,0,20,0,0,10,0,11,2181,0,0,888,1900,0
"1520",3,"Maranhão",321,"Vargem Grande","Total",10500,2119,6009,2026,346,7690,2380,430,10500,0,10473,27,683,9817,147,2234,375,28,14,83,8,6,43,155,48,31,34,21,28,44,29,37,19,22,23,273,395,368,413,386,1549,1207,1145,941,823,1150,762,411,210,83,25,14,2,7,0,0,1,0,10184,185,95,0,0,4,0,0,2,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,4,4,5,5,2,0,0,0,20,62,422,0,26,37,36,20,5,0,24,0,29,4045,0,52,178,5516,0
"1521",3,"Maranhão",321,"Vargem Grande","Total Livres",748,0,232,516,0,725,22,1,748,0,742,6,0,748,0,0,191,5,2,21,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,31,22,29,34,100,91,101,65,70,73,59,36,14,8,0,1,0,0,0,0,0,0,732,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,1,2,0,0,0,0,3,433,0,13,15,271,0
"1522",3,"Maranhão",321,"Vargem Grande","Total Livres",4535,1037,2802,514,182,3152,1202,181,4535,0,4522,13,579,3956,98,1116,0,9,7,40,3,4,29,80,23,18,12,12,12,26,20,18,12,11,11,132,160,172,189,177,693,521,449,376,315,470,376,192,90,29,12,3,1,3,0,0,0,0,4387,83,49,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,0,2,5,1,2,0,0,0,20,62,0,0,22,35,5,18,5,0,24,0,26,2086,0,39,24,2151,0
"1523",3,"Maranhão",321,"Vargem Grande","Total Livres",718,0,228,490,0,700,15,3,718,0,714,4,0,718,0,0,184,3,0,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,28,17,27,22,108,76,69,82,82,96,59,21,7,1,1,0,1,3,0,0,0,0,704,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,402,0,0,40,265,0
"1524",3,"Maranhão",321,"Vargem Grande","Total Livres",4499,1082,2747,506,164,3113,1141,245,4499,0,4495,4,104,4395,49,1118,0,11,5,15,2,2,8,75,25,13,22,9,16,18,9,19,7,11,12,109,176,157,168,153,648,519,526,418,356,511,268,162,99,45,12,10,0,1,0,0,1,0,4361,85,45,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,411,0,0,0,30,0,0,0,0,0,0,1124,0,0,99,2829,0
"1525",3,"Maranhão",321,"Vargem Grande","Total Livres",1466,0,460,1006,0,1425,37,4,1466,0,1456,10,0,1466,0,0,375,8,2,28,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,32,59,39,56,56,208,167,170,147,152,169,118,57,21,9,1,1,1,3,0,0,0,0,1436,17,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,4,2,1,2,0,0,0,0,3,835,0,13,55,536,0
"1526",3,"Maranhão",321,"Vargem Grande","Total Livres",9034,2119,5549,1020,346,6265,2343,426,9034,0,9017,17,683,8351,147,2234,0,20,12,55,5,6,37,155,48,31,34,21,28,44,29,37,19,22,23,241,336,329,357,330,1341,1040,975,794,671,981,644,354,189,74,24,13,1,4,0,0,1,0,8748,168,94,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,4,4,5,1,2,0,0,0,20,62,411,0,22,35,35,18,5,0,24,0,26,3210,0,39,123,4980,0
"1527",3,"Maranhão",314,"Vianna","Total",9564,2983,4191,2274,116,6919,2487,158,9564,0,9434,130,1536,8028,366,1647,695,10,5,42,6,4,17,67,50,26,18,15,14,18,21,16,25,31,20,106,79,87,90,152,1883,825,1133,1468,1327,816,612,391,236,64,19,13,6,3,0,0,0,37,9104,44,48,12,61,70,27,16,12,0,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,1,0,4,3,2,0,4,2,0,3,1,6,13,80,31,45,568,98,0,69,239,0,28,41,0,53,0,0,40,0,34,4459,0,25,971,2743,0
